plane_id,flight_id,origin_country,time_position,last_contact,longitude,latitude,baro_altitude,on_ground,velocity,true_track,vertical_rate,geo_altitude,source_type,category
46b82b,AEE61PG,Greece,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,19.3746,41.5237,11277.6,False,248.76,115.35,0.0,11772.9,0,0
3c5eed,EWG6SB,Germany,2026-09-12 11:26:27+00:00,2026-09-12 11:26:28+00:00,10.8093,53.53,3794.76,False,142.58,324.99,-2.93,3985.26,0,0
46b82f,AEE6PX,Greece,2026-09-12 11:26:28+00:00,2026-09-12 11:26:28+00:00,21.9126,38.1194,11673.84,False,258.27,127.55,-10.73,12275.82,0,0
4bc8da,PGT549U,Turkey,2026-09-12 11:26:24+00:00,2026-09-12 11:26:24+00:00,24.802,43.2637,10058.4,False,236.5,136.23,-0.33,10530.84,0,0
3c5eea,EWG39T,Germany,2026-09-12 11:26:28+00:00,2026-09-12 11:26:28+00:00,6.5418,51.5311,3954.78,False,168.79,314.75,18.53,4175.76,0,0
c0226c,WJA2708,Canada,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,-80.3295,39.0251,11582.4,False,231.26,184.72,-0.33,12199.62,0,0
0d11ed,AMX021,Mexico,2026-09-12 11:26:28+00:00,2026-09-12 11:26:28+00:00,-72.8823,40.5741,11887.2,False,272.18,70.91,0.0,12466.32,0,0
e80241,LAE2510,Chile,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,-98.7083,24.7918,10363.2,False,232.52,302.07,0.0,10965.18,0,0
3d3857,DETOX,Germany,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,12.0227,45.3935,899.16,False,79.33,33.9,-12.03,1043.94,0,0
3c5ef0,EWG11ZA,Germany,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,9.0716,53.5275,4869.18,False,183.66,51.14,-9.75,5105.4,0,0
478854,SAS932,Norway,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,4.723,59.2889,11887.2,False,242.8,131.22,0.0,12138.66,0,0
440219,EJU91BJ,Austria,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,14.108,41.5041,4724.4,False,184.49,149.5,-9.43,5021.58,0,4
3ffc67,DMLJS,Germany,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,8.5552,49.4883,411.48,False,55.26,28.95,,,0,0
a5823e,GTI8006,United States,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,-150.6441,61.1596,891.54,False,130.96,71.21,0.98,944.88,0,1
46b831,AEE904,Greece,2026-09-12 11:26:28+00:00,2026-09-12 11:26:28+00:00,27.8986,36.4399,11277.6,False,261.39,123.85,-0.33,11932.92,0,0
46b832,AEE831,Greece,2026-09-12 11:26:27+00:00,2026-09-12 11:26:28+00:00,20.0109,41.5298,10668.0,False,259.67,114.58,-0.33,11148.06,0,0
46b830,AEE4BT,Greece,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,8.6758,49.4702,9822.18,False,262.34,154.69,2.6,10287.0,0,0
46b835,AEE1K,Greece,2026-09-12 11:21:51+00:00,2026-09-12 11:23:06+00:00,25.2068,35.9259,2461.26,False,152.13,160.65,-8.13,2651.76,0,0
851936,JAL3118,Japan,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,141.4419,42.4606,5013.96,False,187.7,237.88,14.96,5288.28,0,0
46b833,AEE2AD,Greece,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,9.976,49.4942,10675.62,False,255.4,134.02,0.0,11140.44,0,0
3ffc65,DMHLT,Germany,2026-09-12 11:21:09+00:00,2026-09-12 11:21:17+00:00,15.4328,46.9964,251.46,False,0.73,135.0,,388.62,0,0
44020a,AUA78R,Austria,2026-09-12 11:26:28+00:00,2026-09-12 11:26:28+00:00,17.9613,47.5151,6294.12,False,179.6,288.54,-9.43,6530.34,0,1
46b837,AEE751,Greece,2026-09-12 11:26:28+00:00,2026-09-12 11:26:28+00:00,21.6963,40.3165,10668.0,False,234.0,146.21,0.0,11186.16,0,0
46b838,AEE855,Greece,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,18.5878,39.7936,10668.0,False,255.87,122.6,0.0,11186.16,0,0
440209,EJU38DP,Austria,2026-09-12 11:26:28+00:00,2026-09-12 11:26:28+00:00,17.0449,46.7343,11582.4,False,224.23,346.6,0.33,11932.92,0,0
a7cebf,N602AT,United States,2026-09-12 11:26:28+00:00,2026-09-12 11:26:28+00:00,-90.8734,39.8232,10660.38,False,195.44,54.43,0.0,11155.68,0,0
a114f4,AAL1597,United States,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,-80.4522,38.609,10370.82,False,219.23,256.29,0.0,10896.6,0,0
a8584a,FFT2506,United States,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,-78.9388,33.9337,11277.6,False,235.75,49.6,0.0,11978.64,0,0
46b821,AEE3BR,Greece,2026-09-12 11:26:23+00:00,2026-09-12 11:26:26+00:00,15.6813,43.7708,10668.0,False,243.61,128.23,-0.33,11049.0,0,0
46b825,AEE6WO,Greece,2026-09-12 11:26:28+00:00,2026-09-12 11:26:28+00:00,21.0118,38.8039,11269.98,False,249.38,131.15,0.0,11818.62,0,0
46b822,AEE7MA,Greece,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,-3.5619,40.5003,,True,6.94,84.38,,,0,0
46b823,AEE4TS,Greece,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,10.2598,49.3235,10683.24,False,259.9,137.09,0.0,11132.82,0,0
46b828,AEE711,Greece,2026-09-12 11:26:28+00:00,2026-09-12 11:26:28+00:00,9.1333,40.4407,11277.6,False,253.04,100.9,0.0,11765.28,0,0
46b827,AEE907,Greece,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,24.6758,37.4789,4930.14,False,188.6,282.44,-11.05,5250.18,0,0
50045c,T7FTH,San Marino,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,21.1508,44.3706,12192.0,False,206.14,296.69,-0.33,12656.82,0,0
4cc2a7,ICE596,Iceland,2026-09-12 11:26:28+00:00,2026-09-12 11:26:28+00:00,-1.3242,51.9411,11887.2,False,240.16,158.38,0.0,12390.12,0,0
a0f4b5,DAL233,United States,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,-9.1087,50.1198,10187.94,False,227.38,310.32,7.8,10683.24,0,0
440237,EJU35HA,Austria,2026-09-12 11:26:27+00:00,2026-09-12 11:26:28+00:00,-11.4755,37.1024,11582.4,False,231.0,44.55,0.0,12321.54,0,0
3ffc3a,DMIDK,Germany,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,5.3875,45.8375,2377.44,False,67.19,348.52,-2.6,2575.56,0,0
440233,OEFKS,Austria,2026-09-12 11:26:26+00:00,2026-09-12 11:26:27+00:00,3.9307,48.0568,3048.0,False,86.69,9.91,0.33,3268.98,0,0
4acb5a,SAS4762,Sweden,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,12.5783,52.1693,10972.8,False,203.36,328.76,0.33,11346.18,0,0
44022d,AUA425X,Austria,2026-09-12 11:26:28+00:00,2026-09-12 11:26:28+00:00,5.647,43.0864,11269.98,False,265.13,231.62,0.0,11780.52,0,1
44022b,AUA136,Austria,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,13.9305,47.8456,8625.84,False,238.69,86.29,-4.88,8953.5,0,0
440220,OEDRB,Austria,2026-09-12 11:26:26+00:00,2026-09-12 11:26:27+00:00,1.6469,40.6606,937.26,False,77.5,185.33,0.33,1112.52,0,0
a8453e,TAI591,United States,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,-87.2663,20.224,10980.42,False,236.19,181.25,0.33,11658.6,0,0
e80204,ARE4208,Chile,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,-74.0953,4.687,2956.56,False,94.31,56.57,6.18,3131.82,0,0
a38a3a,AAL491,United States,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,-81.3429,29.6094,11887.2,False,233.86,357.1,0.33,12603.48,0,0
00b1e2,LNK764T,South Africa,2026-09-12 11:26:27+00:00,2026-09-12 11:26:28+00:00,26.9244,-27.122,11277.6,False,249.68,66.18,0.33,11887.2,0,0
8014a3,IGO224,India,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,78.2657,26.5841,10370.82,False,245.59,316.1,0.0,11094.72,0,0
4aca9a,NSZ2CP,Sweden,2026-09-12 11:26:28+00:00,2026-09-12 11:26:28+00:00,-3.1257,41.588,10355.58,False,215.32,4.93,0.0,11033.76,0,0
a4d7dc,AVA187,United States,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,-74.8032,4.8169,5021.58,False,167.32,76.31,-4.55,5364.48,0,0
87455c,ANA269,Japan,2026-09-12 11:24:17+00:00,2026-09-12 11:24:17+00:00,131.3423,34.2673,6690.36,False,207.61,254.04,-11.7,7193.28,0,0
343194,VLG7YD,Spain,2026-09-12 11:26:03+00:00,2026-09-12 11:26:03+00:00,2.0707,41.291,,True,3.86,188.44,,,0,0
8014b2,IGO323,India,2026-09-12 11:26:21+00:00,2026-09-12 11:26:27+00:00,84.4786,20.0107,11574.78,False,239.71,213.18,0.0,12329.16,0,0
8014b3,IGO239M,India,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,80.7754,17.417,10363.2,False,249.16,254.18,0.0,11026.14,0,0
a00929,RPA4614,United States,2026-09-12 11:26:28+00:00,2026-09-12 11:26:28+00:00,-76.5106,42.8722,7620.0,False,229.97,90.64,0.0,7970.52,0,0
343183,INI263,Spain,2026-09-12 11:22:54+00:00,2026-09-12 11:22:54+00:00,12.4901,44.0879,518.16,False,99.91,127.05,-6.18,670.56,0,0
4aca81,NSZ2MP,Sweden,2026-09-12 11:26:28+00:00,2026-09-12 11:26:28+00:00,16.6796,55.8121,10904.22,False,203.11,12.14,-4.55,11193.78,0,0
4aca84,NSZ5021,Sweden,2026-09-12 11:26:28+00:00,2026-09-12 11:26:28+00:00,-0.0307,45.0682,11277.6,False,248.08,207.95,0.0,11917.68,0,0
4aca83,NSZ2826,Sweden,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,24.9538,60.3228,,True,10.29,317.81,,,0,0
4aca86,NSZ5WU,Sweden,2026-09-12 11:23:53+00:00,2026-09-12 11:24:38+00:00,-0.1698,51.1535,,True,7.72,78.75,,,0,0
4aca85,NSZ2891,Sweden,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,24.5768,57.2999,11056.62,False,228.19,16.64,-4.88,11231.88,0,0
4aca87,NSZ44PA,Sweden,2026-09-12 11:26:26+00:00,2026-09-12 11:26:26+00:00,21.0365,42.0439,10363.2,False,238.89,342.97,0.0,10835.64,0,0
4aca89,NSZ4379,Sweden,2026-09-12 11:26:28+00:00,2026-09-12 11:26:28+00:00,16.6725,57.5041,10203.18,False,261.77,187.91,5.2,10469.88,0,0
accd18,DAL3124,United States,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,-84.4576,34.9747,4549.14,False,189.59,86.89,0.33,4785.36,0,0
a091f3,EDV5176,United States,2026-09-12 11:26:28+00:00,2026-09-12 11:26:28+00:00,-73.851,40.4029,548.64,False,112.17,290.68,0.0,586.74,0,4
e07582,ARG1670,Argentina,2026-09-12 11:26:28+00:00,2026-09-12 11:26:28+00:00,-61.9056,-36.765,10972.8,False,219.2,235.23,-0.33,10927.08,0,0
4aca7a,SAS1868,Sweden,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,11.6056,55.9446,7109.46,False,187.74,313.89,12.68,7383.78,0,0
a3ed7c,DAL1108,United States,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,-82.2321,37.1737,10980.42,False,223.12,215.52,0.0,11605.26,0,0
c81d82,ANZ283,New Zealand,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,105.7094,-0.1461,9761.22,False,257.92,120.04,5.2,10447.02,0,0
a091f9,FFL1445,United States,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,-76.8208,37.982,5684.52,False,151.4,32.93,-3.25,6004.56,0,0
84d283,JJP336,Japan,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,128.5791,26.7595,7505.7,False,229.37,47.36,3.9,8122.92,0,0
87457e,ANA78,Japan,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,140.7473,38.1396,11574.78,False,244.62,192.63,0.0,12382.5,0,0
4aca90,NOZ1702,Sweden,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,2.4318,48.9077,10668.0,False,247.3,197.68,0.0,11239.5,0,0
4aca93,NSZ5071,Sweden,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,-4.848,37.8253,6797.04,False,210.61,194.14,-9.75,7315.2,0,0
4aca92,NSZ9BP,Sweden,2026-09-12 11:26:28+00:00,2026-09-12 11:26:28+00:00,0.1366,45.5212,11277.6,False,248.48,206.03,0.0,11910.06,0,0
4aca95,NSZ3676,Sweden,2026-09-12 11:26:28+00:00,2026-09-12 11:26:28+00:00,6.4681,51.7331,10972.8,False,235.16,227.13,0.0,11460.48,0,0
4aca96,NSZ21FC,Sweden,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,7.3488,53.3901,11582.4,False,229.19,44.27,0.0,12039.6,0,0
4aca99,NSZ7ER,Sweden,2026-09-12 11:26:28+00:00,2026-09-12 11:26:28+00:00,-3.3751,40.5918,11887.2,False,253.33,209.17,0.0,12595.86,0,0
4aca98,NSZ5714,Sweden,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,-7.9092,39.2939,10972.8,False,234.43,35.71,0.0,11704.32,0,0
84d28e,SFJ52,Japan,2026-09-12 11:26:27+00:00,2026-09-12 11:26:28+00:00,138.7099,34.6898,8313.42,False,254.0,83.95,-10.4,8991.6,0,0
34448d,IBS1545,Spain,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,-10.1386,36.925,10668.0,False,243.73,228.17,0.0,11376.66,0,0
4aca8b,NOZ1GP,Sweden,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,1.6528,41.9638,10363.2,False,204.89,352.64,0.0,10942.32,0,0
4aca8a,NSZ2887,Sweden,2026-09-12 11:26:28+00:00,2026-09-12 11:26:28+00:00,7.3531,54.5908,11277.6,False,233.78,32.33,0.0,11719.56,0,0
a38a21,UPS946,United States,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,-105.9435,38.8938,10980.42,False,206.81,269.57,-0.33,11513.82,0,6
4aca8d,NOZ408,Sweden,2026-09-12 11:26:27+00:00,2026-09-12 11:26:28+00:00,8.025,61.6565,7353.3,False,212.04,320.71,-7.8,7505.7,0,0
4aca8c,NSZ6BG,Sweden,2026-09-12 11:26:28+00:00,2026-09-12 11:26:28+00:00,0.7207,46.016,10668.0,False,248.19,208.74,0.0,11277.6,0,0
ac47de,SWA1101,United States,2026-09-12 11:26:28+00:00,2026-09-12 11:26:28+00:00,-78.1633,37.8178,11018.52,False,224.94,219.99,7.15,11643.36,0,0
ab14e6,N813EA,United States,2026-09-12 11:26:26+00:00,2026-09-12 11:26:27+00:00,-81.6731,28.6902,3208.02,False,98.17,281.49,4.88,3398.52,0,0
4aca8f,NOZ1261,Sweden,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,24.9058,46.0102,10972.8,False,241.08,320.19,-0.33,11414.76,0,0
4aca8e,NOZ813,Sweden,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,13.7655,59.913,8770.62,False,170.46,278.15,-8.45,9029.7,0,0
344498,IBS15UK,Spain,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,-12.6237,34.5416,11277.6,False,236.7,215.62,0.0,12024.36,0,0
8014e4,IGO624,India,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,76.9839,8.9059,3657.6,False,185.72,179.68,-6.5,3756.66,0,0
e49eed,GLO1255,Brazil,2026-09-12 11:26:25+00:00,2026-09-12 11:26:26+00:00,-47.0615,-25.3064,8831.58,False,208.27,29.6,-5.2,9319.26,0,0
e4a868,PSJTA,Brazil,2026-09-12 11:22:17+00:00,2026-09-12 11:22:17+00:00,-48.6171,-26.6573,251.46,False,83.97,306.03,-1.63,266.7,0,0
ab14f5,ERU813,United States,2026-09-12 11:26:22+00:00,2026-09-12 11:26:22+00:00,-81.3418,28.9938,358.14,False,41.99,172.96,0.98,365.76,0,0
8014da,AIC3EC,India,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,76.6173,28.396,4267.2,False,130.76,76.35,0.0,4465.32,0,0
3c5eee,EWG42X,Germany,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,18.3598,46.7102,11582.4,False,219.79,288.14,0.0,11917.68,0,0
8014db,AIC238,India,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,77.4358,28.4711,1729.74,False,113.0,281.82,-3.58,1737.36,0,0
86ced2,ANA811,Japan,2026-09-12 11:26:20+00:00,2026-09-12 11:26:20+00:00,131.687,32.2996,12192.0,False,239.71,235.93,-0.33,13060.68,0,0
e49ef4,TAI366,Brazil,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,-85.7486,11.2776,12192.0,False,232.22,300.48,0.0,12961.62,0,0
7c1c99,FD534,Australia,2026-09-12 11:25:27+00:00,2026-09-12 11:25:48+00:00,139.553,-36.2094,6400.8,False,147.73,147.8,0.0,6598.92,0,0
4520cf,LZB8568,Bulgaria,2026-09-12 11:22:19+00:00,2026-09-12 11:22:41+00:00,29.0964,32.5359,10972.8,False,227.46,331.35,0.0,11658.6,0,0
85188c,JAL615V,Japan,2026-09-12 11:26:28+00:00,2026-09-12 11:26:28+00:00,134.5022,34.9058,11582.4,False,216.38,253.85,0.0,12435.84,0,0
4520ce,JAF4KN,Bulgaria,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,0.8217,45.6149,11277.6,False,250.56,213.1,0.0,11910.06,0,0
471f8e,WMT2YZ,Hungary,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,21.1764,47.5337,9753.6,False,222.01,292.05,0.0,10081.26,0,0
4400f3,EJU53KD,Austria,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,25.6817,38.4905,11285.22,False,245.55,162.82,0.0,11894.82,0,0
3d385c,DETPC,Germany,2026-09-12 11:26:28+00:00,2026-09-12 11:26:28+00:00,8.9714,50.8988,4084.32,False,83.93,182.46,3.25,4328.16,0,0
344481,IBE08DD,Spain,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,4.3971,45.095,11582.4,False,206.5,53.1,-0.33,12161.52,0,0
a341f8,FFY309,United States,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,-81.3797,30.0159,472.44,False,42.58,334.98,2.28,502.92,0,0
e0b255,ARG1494,Argentina,2026-09-12 11:26:28+00:00,2026-09-12 11:26:28+00:00,-58.9962,-33.7995,7947.66,False,197.77,326.89,7.15,7985.76,0,0
4400ec,EJU52QY,Austria,2026-09-12 11:26:28+00:00,2026-09-12 11:26:28+00:00,2.5991,48.9178,2971.8,False,156.92,89.25,-7.15,3223.26,0,0
e0b254,ARG1959,Argentina,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,-42.5275,-18.7984,10972.8,False,225.54,241.97,0.0,11689.08,0,0
4400eb,EJU18RZ,Austria,2026-09-12 11:26:24+00:00,2026-09-12 11:26:26+00:00,18.0054,40.6634,11574.78,False,202.55,282.77,0.0,12108.18,0,0
a474fe,N38674,United States,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,-82.0758,30.5281,2438.4,False,74.77,296.57,0.0,2522.22,0,0
a11616,N1694W,United States,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,-78.1152,38.644,2987.04,False,81.12,190.6,0.0,3116.58,0,0
a39d9b,DAL1544,United States,2026-09-12 11:26:26+00:00,2026-09-12 11:26:27+00:00,-93.215,44.8831,,True,0.0,19.69,,,0,0
4400f8,AUA71,Austria,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,26.7851,36.4376,11894.82,False,248.36,148.81,-0.33,12565.38,0,0
471f9e,WZZ1EB,Hungary,2026-09-12 11:26:28+00:00,2026-09-12 11:26:28+00:00,7.7253,51.558,480.06,False,78.3,240.91,-3.58,624.84,0,0
a341db,NIT309,United States,2026-09-12 11:26:26+00:00,2026-09-12 11:26:27+00:00,-83.5767,34.5253,2415.54,False,65.71,350.54,-0.33,2499.36,0,0
8014c1,IGO25H,India,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,75.6322,26.151,9502.14,False,233.75,206.4,2.6,10142.22,0,0
8014c4,AIC6XP,India,2026-09-12 11:26:09+00:00,2026-09-12 11:26:09+00:00,77.0804,28.5636,,True,2.83,115.31,,,0,0
343141,IBS1862,Spain,2026-09-12 11:26:28+00:00,2026-09-12 11:26:28+00:00,-3.1482,47.0866,11277.6,False,228.67,192.47,0.0,11917.68,0,0
a12914,N174LS,United States,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,-71.6054,43.2598,1615.44,False,70.7,29.18,0.0,1645.92,0,0
471f86,WMT2JB,Hungary,2026-09-12 11:26:28+00:00,2026-09-12 11:26:28+00:00,7.6084,51.5151,,True,7.46,61.88,,,0,0
e49ecd,PSRTC,Brazil,2026-09-12 11:26:28+00:00,2026-09-12 11:26:28+00:00,-55.7537,-15.8703,8229.6,False,142.49,121.57,0.0,8740.14,0,0
8014bb,IGO615C,India,2026-09-12 11:26:28+00:00,2026-09-12 11:26:28+00:00,74.3097,15.1647,11277.6,False,227.55,157.96,0.0,11963.4,0,0
acba1b,SWA4766,United States,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,-80.248,34.9648,12192.0,False,228.3,197.17,-0.33,12862.56,0,0
ac21af,AAL126,United States,2026-09-12 11:26:28+00:00,2026-09-12 11:26:28+00:00,-3.8834,40.2769,3147.06,False,147.06,108.56,-5.2,3421.38,0,0
a3b7f4,ENY3731,United States,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,-77.0218,38.6955,807.72,False,94.35,356.25,-4.55,845.82,0,0
8014bd,IGO6101,India,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,87.1435,20.6719,8450.58,False,221.77,67.06,7.48,8961.12,0,0
471f6a,WMT2SX,Hungary,2026-09-12 11:26:28+00:00,2026-09-12 11:26:28+00:00,11.3279,50.041,10363.2,False,224.31,278.71,-0.33,10767.06,0,0
acba30,EDV5284,United States,2026-09-12 11:26:27+00:00,2026-09-12 11:26:28+00:00,-76.0292,42.3917,8839.2,False,238.31,121.49,0.0,9258.3,0,0
e48ba7,TAM8084,Brazil,2026-09-12 11:26:24+00:00,2026-09-12 11:26:26+00:00,-14.3519,34.4042,10363.2,False,251.47,26.09,0.0,11064.24,0,0
4520eb,UBD482,Bulgaria,2026-09-12 11:26:28+00:00,2026-09-12 11:26:28+00:00,22.2735,46.4264,10660.38,False,227.78,122.36,-0.33,11620.5,0,0
a4d7e4,AAL1558,United States,2026-09-12 11:24:00+00:00,2026-09-12 11:24:00+00:00,-77.1194,-12.0307,,True,1.03,334.69,,,0,0
3d1244,DEFEA,Germany,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,8.8079,53.0766,487.68,False,47.4,205.73,0.0,601.98,0,0
39469b,FPVLZ,France,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,8.6194,48.9834,2895.6,False,72.36,125.16,0.0,3093.72,0,0
471f7a,WZZ3LT,Hungary,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,12.0874,46.1369,10668.0,False,256.82,135.0,0.0,11033.76,0,0
8014d9,IGO6938,India,2026-09-12 11:21:46+00:00,2026-09-12 11:21:46+00:00,72.8954,19.0891,175.26,False,68.43,269.14,-3.25,68.58,0,0
4a2021,ROT416M,Romania,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,2.0262,41.3068,10972.8,False,223.28,89.47,0.0,11551.92,0,0
471f69,WMT714,Hungary,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,20.8509,46.002,11285.22,False,239.96,116.62,-0.33,11658.6,0,0
aa0909,ENY3496,United States,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,-75.0078,41.2722,7459.98,False,216.38,299.8,7.15,7833.36,0,0
4a2023,HLJ6AJ,Romania,2026-09-12 11:26:24+00:00,2026-09-12 11:26:27+00:00,19.3023,40.1442,10965.18,False,223.88,351.14,0.33,11498.58,0,0
34310d,BCS210P,Spain,2026-09-12 11:26:28+00:00,2026-09-12 11:26:28+00:00,3.2399,48.8823,10965.18,False,225.35,70.53,0.0,11536.68,0,0
471f65,WZZ6PE,Hungary,2026-09-12 11:26:26+00:00,2026-09-12 11:26:26+00:00,28.7332,41.4682,10363.2,False,236.81,318.17,0.0,10881.36,0,0
471f62,WMT652,Hungary,2026-09-12 11:26:25+00:00,2026-09-12 11:26:28+00:00,25.8454,44.6962,2895.6,False,158.52,91.67,-8.45,3078.48,0,0
471f63,WMT1HA,Hungary,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,16.2214,47.7254,10668.0,False,245.81,158.64,0.0,10957.56,0,0
344446,AEA92VB,Spain,2026-09-12 11:26:28+00:00,2026-09-12 11:26:28+00:00,-4.1771,41.2114,7620.0,False,228.5,178.45,0.0,8161.02,0,1
471f71,WMT7387,Hungary,2026-09-12 11:25:22+00:00,2026-09-12 11:26:02+00:00,17.8479,43.0545,10363.2,False,208.73,248.3,0.0,10774.68,0,0
471f70,WMT515,Hungary,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,13.2038,45.1182,10347.96,False,216.56,282.48,0.0,10713.72,0,0
a964fe,N704SD,United States,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,-96.8363,30.9473,1684.02,False,70.81,144.46,0.0,1737.36,0,0
4400b7,EJU51DR,Austria,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,4.9121,45.8978,10668.0,False,253.03,232.27,0.0,11231.88,0,4
471f5c,WMT8180,Hungary,2026-09-12 11:26:27+00:00,2026-09-12 11:26:28+00:00,21.4277,48.1544,10355.58,False,211.22,291.88,0.0,10668.0,0,1
4400b3,EJU37CZ,Austria,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,3.9613,51.1908,6065.52,False,165.55,325.12,-5.2,6408.42,0,0
4400b2,EJU89TX,Austria,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,7.3378,43.6587,388.62,False,91.33,304.67,-5.2,518.16,0,1
51119b,MBU9LK,Estonia,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,18.2694,46.8454,11582.4,False,230.11,321.9,0.0,11902.44,0,0
471f44,WMT9669,Hungary,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,19.5135,48.0402,10965.18,False,214.58,275.78,0.0,11262.36,0,0
4400dc,EJU74LC,Austria,2026-09-12 11:26:27+00:00,2026-09-12 11:26:28+00:00,-7.8702,40.2523,10668.0,False,239.94,233.11,0.0,11399.52,0,0
e48c4c,TAM3260,Brazil,2026-09-12 11:26:27+00:00,2026-09-12 11:26:27+00:00,-46.2433,-19.9466,10660.38,False,228.13,158.29,0.0,11338.56,0,0
